sample num,Active/Inactive 1,aureus MRSA43300 (target),Active/Inactive 2,aureus ATCC25923 (target),'SpMax2_Bh(m)','SM6_B(m)','VE1_A','SM02_AEA(ri)','MATS4i','H_D/Dt','CATS3D_13_AL','IC4','SpMax8_Bh(m)','D/Dtr05','SpMin1_Bh(p)','SM13_AEA(ri)','CIC2','Chi_Dz(Z)','MATS2i','AVS_B(m)','H%','CIC3','P_VSA_LogP_5','BLI','VE1_B(m)','DP16','MATS3s','SdssC','CATS3D_09_AA','VE2sign_Dt','GATS5i','GATS6p','SpMax_EA(bo)','MaxssO','SpMAD_EA(ri)','ATS8s','SpPosA_B(m)','P_VSA_ppp_L','PBF','MATS3i','CATS3D_06_AL','rGes','JGI5','ChiA_B(i)','MATS8m','Eig05_EA(ri)','ATSC2m','VE2sign_Dz(i)','Eta_L_A','Eig05_AEA(ed)','H_Dz(m)','SM5_B(m)','SP16','ATSC1p','SM1_Dz(m)','VE1_Dz(i)','MATS4m','CIC4','Eig06_AEA(ri)','DP11','Mp','SpMAD_EA(dm)','X3A','minssO','Eta_B_A','ATSC1s','MATS6m','SpMin2_Bh(p)','PW2','ATS4i','X3sol','SM05_EA','ChiA_B(s)','SpDiam_EA(bo)','H_Dz(Z)','IC1','J_D','ATSC7m','BIC2','IVDE','VE1sign_Dz(Z)','P_VSA_MR_2','mindsCH','MATS8p','VE2_D/Dt','PW3','SHED_DL','CATS3D_11_AL','SpMin3_Bh(s)','SpMax2_Bh(s)','MATS3p'
27,1,1.56,1,1.56,6.884976941,16.61615614,4.044311714,3.443123854,0.205359554,1288.880339,0,4.800432303,2.975864402,52.8571347,2.038720997,3.779743847,0.614565,0.596992408,-0.297192834,4.584581216,20,0.385993572,30.20498819,1.593366646,3.656594806,7.939385129,0.178230822,-1.826752357,0,0.008886765,1.22297392,0.749682642,5.472753985,5.528732048,1.427689108,5.285247901,2.17565153,118.3223462,0.443911613,0.018923863,13,0.857142857,0.04137931,0.249500131,0.045460661,1.895127283,94.29002806,0.001197401,0.215501556,5.509105088,519.6517335,13.85918691,8.227107567,8.28433992,1.720066527,4.865307268,-0.028671362,0.328850714,2.843369597,9.02161442,0.903242857,0.108025511,0.163288395,5.167212905,0.036640363,36.59560023,-0.063944195,1.738136263,0.611872552,4.659132994,24.75603513,8.373553741,0.18800523,8.472753985,466.9305933,4.24015686,1.777621909,71.10976813,0.790081211,1.678230231,0.689594656,36.14481492,0,0.070030067,0.154714885,0.40087446,0,0,0.541833884,7.649904505,0.06413437
28,1,1.56,1,1.56,4.31476569,16.60984624,4.061419012,4.312187715,0.141532567,1646.773016,0,5.076825785,2.980150629,46.07448195,2.039020796,4.143981457,1.061214024,0.531071848,-0.305444523,4.384803974,24.3902439,0.475848171,22.07377436,1.456019246,3.734961015,9.357260661,0.215124316,-1.809240993,0,0.010696835,1.243376668,1.500396603,5.473494134,5.630784675,1.47096782,5.972680419,1.929325519,110.2732425,0.324519102,0.038059182,19,0.870967742,0.042293907,0.248260179,0.031769096,2.08278027,53.21682801,0.000177692,0.200026192,5.920210162,542.3389272,13.84498983,9.684171152,8.902546636,1.555023964,4.728044047,-0.020984312,0.28072622,2.987900332,10.12330838,0.854209756,0.095679738,0.162232991,5.230199016,0.033530662,34.87822465,-0.141390906,1.963473732,0.608880277,4.827715648,25.75405397,8.394121194,0.189742291,8.473494134,490.7155858,3.906094078,1.540714753,62.78439797,0.721564718,1.594874843,0.32274999,36.14481492,0,0.057465751,0.147083441,0.39975899,0,0,1.095982052,7.649904505,0.075660474
29,1,1.56,1,1.56,4.235736896,16.60975166,4.054103383,3.543656905,0.07241297,1353.586075,0,4.844880053,2.958726224,56.1571347,2.03878951,3.989562062,0.902915854,0.557886564,-0.237136572,4.343774967,29.26829268,0.561452439,22.68638493,1.538394463,3.668215955,8.026835976,0.203680631,-1.782363421,0,0.006662258,1.06809773,1.953226394,5.472998275,5.583909675,1.469500213,5.878360454,1.955649019,90.0186611,0.452951667,0.016991754,13,0.862068966,0.045037037,0.24965821,0.040988886,2.014996164,57.12762555,0.000961565,0.211743112,5.914607128,516.0487053,13.84459391,8.29760496,9.2761105,1.555023964,4.916280796,-0.023065227,0.512671951,2.987837091,9.188002199,0.824,0.104649713,0.164493878,5.200199016,0.038456778,34.33409297,-0.243521839,1.766701201,0.616060855,4.849787179,24.76400662,8.389587067,0.189631811,8.472998275,464.5055179,4.2595142,1.778841672,31.85752609,0.758834649,1.713141013,0.510380839,36.14481492,0,0.105566304,0.151730447,0.405349022,0,0,0.949213356,7.649904505,0.059916768
30,1,8.6,1,11.6,3.954389328,16.60443321,4.203326967,5.002546328,0.017909283,3112.331746,0,4.671405583,3.003669051,69.93472796,2.086587696,3.936122188,1.490572596,0.620760823,0.004268141,4.283163409,36.53846154,1.105957212,11.88464501,1.42675865,4.753988352,5.493994688,0.086163502,1.3602382,0,0.012493301,1.070032545,0.427975634,5.721673467,0,1.52120874,5.682447153,1.823012755,160.4379397,1.428358773,0.006632038,25,0.545454545,0.027352246,0.250601019,0.034931346,2.251167338,22.78327799,0,0.203650183,5.961499207,571.0917975,13.83999151,5.835099682,8.119812818,1.135297739,4.507866975,-0.037354831,1.029034135,3.142124346,7.470371906,0.807369231,0.196287652,0.136758079,0,0.027784113,21.01477576,-0.018165193,2.044069238,0.596933622,5.519256646,28.9582365,8.575650761,0.200662804,8.721673467,520.2754298,3.584303179,1.647840987,29.69991026,0.675869267,1.628920703,0,0,1.868440098,0.025276628,0.131168423,0.427323509,0,0,1.186401185,7.649904505,-0.074562291
31,1,6.4,1,46.2,3.954553289,16.60439536,4.203326967,5.002546328,-0.052332873,3112.331746,0,4.735727441,3.003669051,69.93472796,2.087686198,3.936000918,1.481995909,0.614360395,0.03705758,4.24384215,40,1.118359546,11.88464501,1.44776021,4.729321317,5.782334401,0.110014043,1.4402382,0,0.012493301,1.07066539,0.417307625,5.721521285,0,1.518818961,5.777654181,1.808389557,120.0861196,1.42245064,0.119166133,21,0.545454545,0.027352246,0.253097835,0.032682824,2.251167338,33.02126915,0,0.216411006,5.961499207,567.85106,13.83982177,6.11815813,8.741899521,1.180161553,4.507866975,-0.057338287,1.045632273,3.141804896,7.626277274,0.777278182,0.164931359,0.136758079,0,0.027784113,23.95207092,-0.020794923,2.044069238,0.596933622,5.565359437,28.9582365,8.575650761,0.203369806,8.721521285,517.0528621,3.589917441,1.647840987,36.31179355,0.68812639,1.628920703,0,0,1.896217876,0.017452243,0.131168423,0.427323509,3.585988827,0,1.186401185,7.649904505,-0.033526136
32,1,8.1,1,2.9,3.954743977,16.60439353,4.203326967,5.002546328,0.009706889,3112.331746,0,4.731200234,3.003669051,69.93472796,2.087851948,3.936000918,1.504726116,0.612663125,0.015384791,4.238796695,41.07142857,1.147583259,11.88464501,1.471354301,4.729961697,5.858843864,0.131107116,1.551349311,0,0.012493301,1.125500594,0.412255216,5.721521285,0,1.52120874,5.744073128,1.804660075,131.4458556,1.422124063,0.073211858,23,0.545454545,0.027352246,0.253728952,0.030269806,2.251167338,37.46757459,0,0.225272829,5.961499207,567.207687,13.83981187,6.19427433,8.907462688,1.135297739,4.507866975,-0.056729981,1.076154688,3.142124346,7.669223298,0.776892857,0.164931359,0.136758079,0,0.027784113,21.15418027,-0.019987166,2.044069238,0.596933622,5.579392725,28.9582365,8.575650761,0.205078036,8.721521285,516.4126859,3.43980005,1.647840987,37.95263399,0.68657657,1.628920703,0,23.54220399,1.937034203,0.009829472,0.131168423,0.427323509,0,0,1.186401185,7.649904505,-0.034592047
33,0,33,0,38,4.395367625,16.58530154,4.522634321,6.164911723,0.14504537,1723.806349,0,4.073751818,3.450566929,0,2.064377672,3.699135866,2.735335217,0.490009874,0.024654504,4.072701378,48.23529412,2.40046,14.16794062,1.91241759,5.662710616,9.530318559,-0.001587735,0,0,0,1.181564397,1.047006979,5.04149444,0,1.523320847,7.031203108,1.729334474,212.3357351,1.449914928,-0.050404869,21,0.318181818,0.022930649,0.262646074,-0.008018516,2.501091203,95.50002398,0,0.266210532,5.613771002,788.1740633,13.82562076,9.627941686,24.36896291,1.398939079,5.385876818,-0.060462582,2.335639118,3.501091203,10.19950798,0.755689412,0,0.146111006,0,0.027034734,31.94025491,-0.054589692,1.995882595,0.589472649,5.926962543,38.28457811,8.137688185,0.214951749,8.04149444,726.992396,3.10161046,1.642324252,240.0076687,0.543910719,1.711480132,1.189987506,47.08440799,0,-0.065952876,0.119192962,0.386502576,0,0,1.31567452,7.649904505,0.041414868
34,0,35.2,0,36.5,4.374302259,16.58526845,4.33710651,6.233975392,0.081295127,1468.901548,1,4.404056697,3.429619066,0,2.079000719,3.690047238,2.418463924,0.447859964,-0.00920341,4.11506811,46.83544304,2.064033545,14.16794062,1.940305275,5.618109138,11.87829234,0.000351405,0,0,0.0057359,1.112347204,0.761758942,5.001784422,0,1.505959433,6.57952419,1.756260986,200.9759991,1.19824447,-0.119140115,16,0.571428571,0.024461962,0.261328872,-0.022795694,2.501091203,89.24735381,0.010099775,0.261092037,5.613771002,743.2078166,13.82548938,11.999927,23.23689479,1.398939079,5.354107611,-0.062549557,1.899724051,3.452637779,11.89496224,0.768491139,0,0.152179325,0,0.02747521,31.52010838,-0.013857186,2.025461176,0.593908076,5.794131242,37.83381138,8.08671792,0.213343789,8.001784422,682.4703374,3.239499735,1.431324086,177.9221817,0.582294537,1.676169803,1.371235147,0,0,-0.096776344,0.12005438,0.388250892,5.464964275,4,1.31277996,7.649904505,-0.003384139
35,0,25,1,25,3.924741685,16.60434988,3.885243271,4.721515558,-0.008986983,1413.028571,0,3.84741932,3.003669051,126.6347277,2.055794804,3.71149091,2.10302034,0.506838437,0.18802693,4.140600509,45.76271186,2.035223729,15.41856998,1.532761751,4.083330247,6.229616059,0.115015415,3.132609704,0,0.007929984,0.891825312,0.92714607,5.706949076,0,1.546760344,6.454150845,1.820482541,97.22736537,0.982676949,-0.084055655,20,0.5,0.037379768,0.251039068,-0.000542338,2.1430463,51.0344292,0,0.248742315,6.928626436,543.7339977,13.8396568,6.475106785,9.570070476,1.180161553,4.099823996,-0.027152455,2.035223729,3.131415418,8.199207146,0.739894915,0.068571429,0.146486739,0,0.043866072,22.78642095,0.020256914,1.972375928,0.624918831,5.657935578,27.01248981,8.571870753,0.199838386,8.656763045,492.8060484,3.397769743,1.901604539,223.1437395,0.604025642,1.928546069,0,0,1.634120423,-0.061876784,0.125005737,0.406217634,0,0,1.234643208,7.649904505,-0.063600492
36,1,3.1,1,3.1,3.906832783,16.60433655,3.854242644,3.982495394,-0.070386111,1521.55772,0,4.191100161,3.03987837,137.1761514,2.043579497,3.498272945,1.849671826,0.451098605,0.062792648,4.075241655,46.03174603,1.786179762,15.29604786,1.534278828,3.919586237,6.945180696,0.178476433,2.927909003,2,0.006197263,0.952799499,0.601691809,5.706887192,0,1.43819412,6.213720104,1.781325712,73.20580694,0.929322607,0.245986933,11,0.5,0.032636933,0.261697527,-0.218698621,2.038516403,54.42183729,0,0.248532458,6.121974539,561.2584811,13.83965669,7.22637514,9.798706412,1.26426796,4.311269553,-0.07078925,1.786179762,3.087711619,8.639003785,0.724844444,0.151351351,0.151349266,0,0.025087577,23.77085792,0.036212389,1.956555688,0.584307359,5.46877496,28.07496444,8.476579509,0.208057213,8.656399728,510.3022912,3.46176148,1.845040189,126.7562968,0.651976353,1.626648789,0,141.253224,1.6275643,-0.287429267,0.121511635,0.424857895,0,0,1.142257541,7.649904505,0.042808274
37,1,25,1,50,3.87666022,16.60427027,3.780746691,3.860009783,-0.083679601,1168.019048,0,4.332786848,3.003669051,108.4336216,2.005752816,3.407872089,1.186501163,0.685424956,0.156687335,4.290557724,34.88372093,1.093477907,9.047420076,1.510351481,3.631975905,5.27674215,0.067789818,1.713874822,2,0.014825661,0.863503026,0.427589015,5.706848383,5.289982258,1.449047584,5.621608831,1.912136627,37.90498989,0.993450996,0.076737067,4,0.571428571,0.033389831,0.253926488,0.028075063,2.002763768,26.62228728,0.005672492,0.20223057,5.672217517,516.6603622,13.83931812,5.583352671,7.807236346,1.32274202,4.797561627,-0.097269344,1.093477907,2.845491657,7.402837593,0.790567442,0.188387097,0.147583354,5.289982258,0.026798372,11.8693976,0.013335016,1.868451454,0.59216914,5.091479323,25.93490483,8.442685139,0.194768403,8.655313364,465.7948525,3.715825801,1.915868005,103.0306538,0.716313829,1.59790907,0,0,1.447577056,-0.003631568,0.131340962,0.428834349,0,0,0.801184043,7.649904505,-0.048359964
38,1,12.5,1,12.5,6.87984417,16.61062669,3.801192301,3.052564444,-0.078259051,1068.033333,0,4.892407119,2.931526151,97.59382839,2.004977227,3.355842991,0.868935527,0.85998021,0.010311668,4.570077549,31.57894737,0.460783553,9.047420076,1.678333084,3.481332721,3.060152576,0.097999115,1.637623457,0,0.019081467,0.827689587,0.191702239,5.711660636,0,1.459181702,3.695110004,2.158479881,102.8115784,1.027358212,0.124406407,9,0.846153846,0.023928571,0.252804152,0.03997326,1.767686789,50.68332652,0.001584705,0.231800738,5.67688235,508.5428634,13.85379825,3.352529576,6.810434963,1.412108296,4.46064599,-0.045453821,0.355520395,2.320204424,5.762836901,0.859902632,0.157647766,0.142521934,0,0.025591128,12.19527871,0.021438842,1.863495446,0.59005994,5.017240559,25.54524518,8.43402895,0.197278091,8.654819984,456.6972322,3.557431962,2.022666818,74.76771258,0.755726218,1.542242259,0.407832991,0,1.537559104,0.145319352,0.127426465,0.438797477,0,0,0.877156956,7.649904505,-0.032736215
39,1,3.1,1,3.1,4.05571916,16.60458404,3.950472942,5.841081144,-0.031778317,2354.229815,0,4.648507997,3.003669051,132.0630818,2.123637486,3.911175555,1.781559211,0.432495716,0.054087658,4.266557345,33.33333333,1.377707456,33.67436489,1.326788911,4.450880339,8.532893906,0.140991663,1.794152284,0,0.00998108,0.940507452,0.644669078,5.6915934,0,1.515347653,6.219340881,1.77352725,151.7809143,0.897354334,0.032789705,22,0.5,0.027532855,0.25004589,-0.076146113,2.237856565,19.16951491,0,0.187273421,6.509928738,620.5341146,13.84072343,8.878233757,8.171217816,1.180161553,4.440176098,-0.043684752,1.184382018,3.158127209,9.843987431,0.817687719,0.054545455,0.146279927,0,0.024278105,15.38179022,0.017112892,2.000300005,0.594041923,5.373095985,30.57941723,8.517393171,0.199078357,8.6915934,569.3511067,3.179557597,1.365103283,77.08051148,0.632933465,1.383439085,0,0,1.633742021,-0.090891981,0.116094379,0.411322381,0,4,1.120672938,7.649904505,-0.053502487
40,1,25,1,25,3.880626602,16.60423769,3.753134514,3.85704925,-0.075156338,1052.847619,0,4.2595142,2.897529472,99.33306857,2.02063664,3.376524858,1.195598781,0.803378455,0.111876037,4.360354472,36.58536585,1.098037805,15.41856998,1.591264182,3.565752153,4.007102856,0.093268891,2.962275237,0,0.018574108,0.757704221,1.243823102,5.706825108,0,1.499036247,5.399670162,1.955330858,61.92654832,1.002257846,0.005102689,13,0.576923077,0.033545455,0.249550254,0.021220642,2.011384716,24.55585409,0.001796707,0.20646163,5.657061859,497.2402479,13.83914903,4.308172659,7.459058447,1.180161553,4.704028652,-0.073881712,1.098037805,2.806981285,6.403312897,0.806960976,0.082758621,0.144446842,0,0.031783232,10.7513739,-0.135526316,1.889758227,0.604387279,5.134823562,25.08737746,8.438366411,0.19578055,8.654084604,446.4123625,3.612457492,1.964778399,22.9771546,0.708976941,1.6478689,0,0,1.5719393,0.050256021,0.132674392,0.427721092,0,0,0.955046389,7.649904505,-0.071698828
41,1,12.5,1,12.5,4.028837349,16.60436803,3.925371106,5.913135062,-0.000501104,1617.047619,0,4.33860117,3.003669051,101.1327819,2.113396897,3.856637169,1.602639286,0.681887038,0.196066667,4.300643371,38.7755102,1.521006633,33.67436489,1.497488544,3.906071057,4.635572323,0.129859055,3.67994709,0,0.013366969,1.042206423,0.984246561,5.69318913,0,1.539394089,5.744073128,1.87276978,73.3667617,0.892751726,-0.05676053,21,0.566666667,0.040766526,0.246949866,0.026155494,2.081735745,29.01761317,0.00259301,0.214172832,6.340272285,544.8949028,13.83971188,5.038512399,8.20796319,1.180161553,4.9949949,-0.009624772,1.276108674,2.895467489,6.956051705,0.787922449,0.070588235,0.144373729,0,0.035805336,15.96680645,-0.085644033,1.905360603,0.617453102,5.351484398,27.66734815,8.509362612,0.196459589,8.69318913,493.7724698,3.611019855,1.823570446,18.44317663,0.657928739,1.714924593,0,0,1.69869856,0.049280485,0.133504958,0.44298275,0,0,1.03656947,7.649904505,-0.071040742
42,1,25,1,25,3.877080657,16.60424011,3.838955089,3.177142849,-0.152145661,1081.004762,0,4.2595142,2.930692019,97.10816798,2.019493692,3.486462561,1.329983537,0.867179019,0.021404114,4.360354472,36.58536585,1.098037805,9.047420076,1.593346825,3.567817762,1.9372824,0.083573695,2.242016461,0,0.019288138,0.857513358,0.156090227,5.716687484,0,1.494636433,3.970291914,1.955645095,74.50789336,1.017644235,0.210954795,12,0.538461538,0.021878307,0.249932969,0.150903152,2.006334352,24.46785174,0.001908908,0.205876637,5.701415544,502.0323705,13.83915157,2.234329115,7.459058447,1.180161553,4.691459783,-0.193393619,1.098037805,2.40354259,5.109365579,0.806960976,0.109653004,0.140614699,0,0.030488097,10.7513739,0.003109742,1.894602825,0.601007326,5.099431155,25.11142381,8.446985296,0.195895357,8.660909466,451.1095603,3.478072736,2.054110248,33.24159979,0.686084879,1.6478689,0,70.62661198,1.736165911,0.240909682,0.127529191,0.439810028,0,0,0.90931692,7.649904505,0.033979214
43,0,54,0,50,3.920198373,16.60448068,4.06153371,6.186728038,0.085271149,4293.060992,0,5.101823226,3.003669051,63.50851091,2.039353094,3.675514338,1.11659509,0.445980843,-0.287800265,4.205330627,33.92857143,0.776960268,41.67579048,1.316515429,3.431774802,7.661601107,0.056306338,1.713628677,1,0.005740723,1.319021024,0.338130553,5.676763965,5.941911113,1.487387392,6.083224617,1.794452841,60.04305979,1.394104638,0.178275731,18,0.567567568,0.026278935,0.253713918,-0.04711381,2.604896072,30.97923604,0.010438402,0.220875764,5.795693087,620.1075184,13.84035854,8.04228006,8.947602698,1.488738127,5.374043053,-0.117461992,0.705531697,3.184112441,8.865139675,0.765119643,0.299495479,0.146858626,5.941911113,0.029051354,25.0611367,0.002189686,2.006619023,0.603597754,5.490058916,30.01322638,8.509362612,0.199933084,8.676763965,568.3247101,4.075324235,1.360535815,25.81650135,0.746294297,1.49436926,0.935174113,21.99977578,1.608463325,-0.087516237,0.139281099,0.407677865,4.710650674,0,1.02042636,7.649904505,0.100108371
44,0,45,0,43,3.969843361,16.60473778,4.061974539,6.646933645,0.090412153,5254.392612,2,5.507714803,3.176601883,191.3394379,2.039663398,3.70260642,1.007561786,0.273942528,-0.278340418,4.117887161,34.28571429,0.678711071,46.20910868,1.226907907,3.65343782,13.44586324,-0.026498586,0.725783803,3,0.0029595,1.309091857,0.370646767,5.676763965,6.148473091,1.484163767,6.303428027,1.725633488,65.11212327,1.34747285,0.133195242,21,0.652173913,0.025441468,0.254102894,-0.049560542,2.619549943,41.46189492,0.013929743,0.221623107,5.851923178,696.679113,13.84151439,13.58752406,10.07099214,1.631062409,6.060333856,-0.112216107,0.621568214,3.640859153,13.0162955,0.743995714,0.322146759,0.150993539,6.148473091,0.029468876,30.16872702,0.002358927,2.02620946,0.601082251,5.672953105,32.90463792,8.543055851,0.200623957,8.676763965,644.8841341,4.363472568,1.067906472,34.26122349,0.776906274,1.473357518,1.067862138,89.82804597,1.610467882,-0.08620513,0.129337983,0.381135632,6.613805215,5,1.125192694,7.649904505,0.1088154
45,0,38,0,33,3.979193719,16.60515582,4.061982812,8.480638064,0.057079855,7426.197627,10,5.803023285,3.509433826,351.7322004,2.039679264,3.70232896,1.451071109,0.159216238,-0.227393561,3.938540767,37.73584906,1.087586911,90.20866023,1.125414621,3.660894664,18.51452939,-0.113267781,-1.574396603,9,0.010690077,1.26743251,0.401076374,5.676763965,6.236122991,1.463176129,7.141310163,1.627374363,95.34387684,1.124483684,0.176284972,29,0.757575758,0.025897306,0.258959869,-0.037041655,2.712654624,73.66627289,0.004978725,0.232533595,6.467176355,880.2071667,13.84351947,18.59511346,13.79124778,1.960728386,7.593896886,-0.102668611,0.92489717,3.698950919,16.85463952,0.696291509,0.523981703,0.153782709,5.133701686,0.031237128,44.15951725,-0.001673152,2.027337882,0.595216778,6.011335136,38.95997954,8.636042325,0.201256469,8.676763965,828.4776459,4.160481675,0.86740531,78.91314808,0.743977164,1.564458386,0.523925245,166.5790355,1.575313252,-0.048643993,0.107520218,0.35539433,0,10,1.175700835,7.649904505,0.149478586
46,0,51,0,50,3.973095479,16.60484908,4.061980537,7.877745746,0.099822662,6127.92373,4,5.897081324,3.255308553,250.9477424,2.039667632,3.702293042,1.102255669,0.204575427,-0.255952498,4.020318192,37.20930233,0.654240262,46.20910868,1.172045645,3.656385246,16.62349205,0.075856084,1.537869952,6,0.005497425,1.271811419,0.387770664,5.676763965,6.18507018,1.465229,6.542227092,1.66996557,60.04305979,1.21884019,0.10951501,22,0.703703704,0.025311653,0.257814457,-0.043616916,2.712647742,57.02683134,0.011731373,0.240321463,6.467176355,761.9234875,13.84208421,16.72982017,11.86991213,1.809419279,6.622866364,-0.095660078,0.52918343,3.698325265,15.414226,0.708643023,0.273289348,0.155877776,5.389710209,0.029611723,57.49566601,0.005589262,2.026353744,0.603523329,5.912798509,36.97378406,8.601718146,0.201618016,8.676763965,710.1486765,4.359180187,0.893369718,50.30063275,0.781358975,1.51888621,0.905603672,21.99977578,1.591718592,-0.068703022,0.120473559,0.395017021,6.096296936,4,1.175645581,7.649904505,0.113993878
